Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,23-Dec-2024,26-Feb-2025,51712.55,52244.00,51712.55,52112.95,52108.00,52112.95,2222.00,34720.78,146130.00,8970.00,51317.60
BANKNIFTY,24-Dec-2024,24-Dec-2024,51333.35,51347.70,51118.50,51227.35,51229.80,51233.00,93150.00,715776.64,1039575.00,-401985.00,51233.00
BANKNIFTY,24-Dec-2024,29-Jan-2025,51765.20,51800.00,51589.05,51727.95,51784.00,51727.95,87645.00,679487.92,2013990.00,526650.00,51233.00
BANKNIFTY,24-Dec-2024,26-Feb-2025,52160.15,52170.00,51963.40,52108.55,52170.00,52108.55,2372.00,37045.76,176250.00,30120.00,51233.00
BANKNIFTY,26-Dec-2024,29-Jan-2025,51850.05,52185.95,51335.00,51574.95,51599.65,51574.95,97345.00,755239.11,2153670.00,139680.00,51170.70
BANKNIFTY,26-Dec-2024,26-Feb-2025,52200.00,52542.60,51712.05,51950.80,51964.00,51950.80,2804.00,43830.34,189960.00,13710.00,51170.70
BANKNIFTY,26-Dec-2024,26-Mar-2025,52657.20,52800.05,52094.00,52268.65,52300.00,52268.65,668.00,10492.79,9570.00,9570.00,51170.70
BANKNIFTY,27-Dec-2024,29-Jan-2025,51601.60,52018.00,51520.00,51724.30,51760.00,51724.30,70118.00,544923.01,2081010.00,-72660.00,51311.30
BANKNIFTY,27-Dec-2024,26-Feb-2025,52098.85,52360.05,51980.00,52072.30,52097.10,52072.30,2738.00,42850.06,185640.00,-4320.00,51311.30
BANKNIFTY,27-Dec-2024,26-Mar-2025,52400.00,52665.85,52325.70,52397.20,52437.55,52397.20,616.00,9696.82,13680.00,4110.00,51311.30
BANKNIFTY,30-Dec-2024,29-Jan-2025,51660.00,52295.00,51082.10,51404.35,51413.95,51404.35,159811.00,1237536.15,2162400.00,81390.00,50952.75
BANKNIFTY,30-Dec-2024,26-Feb-2025,52000.00,52646.55,51474.65,51777.30,51795.15,51777.30,7121.00,111095.88,228810.00,43170.00,50952.75
BANKNIFTY,30-Dec-2024,26-Mar-2025,52234.00,52949.60,51827.30,52108.60,52143.30,52108.60,2582.00,40549.48,32100.00,18420.00,50952.75
BANKNIFTY,31-Dec-2024,29-Jan-2025,51084.80,51370.00,51003.40,51286.15,51302.50,51286.15,67376.00,517574.19,2252790.00,90390.00,50860.20
BANKNIFTY,31-Dec-2024,26-Feb-2025,51634.55,51725.00,51400.00,51651.65,51666.70,51651.65,2387.00,36929.16,236490.00,7680.00,50860.20
BANKNIFTY,31-Dec-2024,26-Mar-2025,51831.10,52048.85,51750.00,51991.20,51990.20,51991.20,759.00,11816.25,34620.00,2520.00,50860.20
