Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,28-May-2025,26-Jun-2025,55650.00,55885.40,55605.20,55763.80,55766.00,55763.80,27235.00,455556.96,1402170.00,389040.00,55417.00
BANKNIFTY,28-May-2025,31-Jul-2025,55900.20,56037.60,55779.60,55896.20,55868.60,55896.20,1470.00,28753.76,101220.00,15120.00,55417.00
BANKNIFTY,29-May-2025,29-May-2025,55659.80,55747.80,55083.00,55474.40,55542.20,55546.05,39949.00,663379.11,495480.00,-299880.00,55546.05
BANKNIFTY,29-May-2025,26-Jun-2025,55770.00,56020.00,55500.40,55869.80,56000.20,55869.80,52448.00,877106.44,1776540.00,374370.00,55546.05
BANKNIFTY,29-May-2025,31-Jul-2025,56073.20,56135.80,55665.40,56009.80,56101.40,56009.80,3189.00,62387.83,120015.00,18795.00,55546.05
BANKNIFTY,30-May-2025,26-Jun-2025,55950.00,56140.20,55707.00,56076.40,56082.00,56076.40,44311.00,743893.75,1842660.00,66120.00,-
BANKNIFTY,30-May-2025,31-Jul-2025,56063.20,56256.00,55870.00,56206.20,56215.00,56206.20,3031.00,59517.45,136535.00,16520.00,-
BANKNIFTY,30-May-2025,28-Aug-2025,56188.20,56490.00,56112.60,56460.80,56445.20,56460.80,930.00,18340.75,12810.00,12810.00,-
BANKNIFTY,02-Jun-2025,26-Jun-2025,56100.00,56217.20,55719.00,56180.40,56175.00,56180.40,42984.00,722129.07,1845000.00,2340.00,55903.40
BANKNIFTY,02-Jun-2025,31-Jul-2025,56012.40,56350.00,55890.00,56320.60,56325.00,56320.60,3981.00,78258.72,144655.00,8120.00,55903.40
BANKNIFTY,02-Jun-2025,28-Aug-2025,56301.80,56589.80,56150.00,56555.00,56565.00,56555.00,751.00,14825.63,19075.00,6265.00,55903.40
BANKNIFTY,03-Jun-2025,26-Jun-2025,56275.00,56355.00,55824.20,55931.00,55852.20,55931.00,46601.00,783439.36,1953720.00,108720.00,55599.95
BANKNIFTY,03-Jun-2025,31-Jul-2025,56475.00,56494.80,56002.20,56088.20,56037.80,56088.20,2735.00,53805.15,153440.00,8785.00,55599.95
BANKNIFTY,03-Jun-2025,28-Aug-2025,56682.00,56750.00,56270.00,56328.00,56280.00,56328.00,834.00,16490.52,24395.00,5320.00,55599.95
BANKNIFTY,04-Jun-2025,26-Jun-2025,55930.80,56047.80,55700.00,55989.40,55984.80,55989.40,26486.00,444239.31,1965600.00,11880.00,55676.85
