Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,54000.00,155.00,177.70,147.35,168.55,170.75,168.55,1090.00,20663.34,62.34,128030.00,8505.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,53400.00,-,-,-,973.00,-,296.60,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,48000.00,14.25,16.80,14.25,15.00,15.00,5.95,36.00,604.98,0.18,5915.00,175.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,58200.00,-,-,-,1355.00,1355.00,2011.60,-,-,-,1155.00,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,65000.00,-,-,-,8606.05,-,7579.40,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,63000.00,-,-,-,6830.95,-,5710.60,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,60400.00,-,-,-,4727.20,-,3512.60,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,57300.00,915.00,985.00,879.25,969.30,973.70,969.30,86.00,1753.00,28.27,6475.00,980.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,54100.00,-,-,-,1199.35,-,422.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,60000.00,2600.00,2790.00,2600.00,2775.60,2778.55,2775.60,16.00,351.35,15.35,3745.00,105.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,58100.00,1353.60,1378.00,1339.75,1350.50,1350.50,1953.55,43.00,894.76,20.35,3395.00,455.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,59200.00,-,-,-,3859.15,-,2642.75,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,55500.00,340.30,393.25,332.40,375.50,376.50,375.50,427.00,8348.71,54.24,40740.00,2310.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,56200.00,499.45,499.45,499.45,499.45,499.45,1036.95,1.00,19.84,0.17,2590.00,-35.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,58600.00,-,-,-,1837.05,1837.05,2253.15,-,-,-,805.00,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,57200.00,841.50,945.00,834.10,920.25,928.55,920.25,112.00,2277.16,34.92,7420.00,700.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,58400.00,-,-,-,3327.95,-,2130.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,59700.00,-,-,-,4210.10,-,2991.10,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,51400.00,-,-,-,494.65,-,90.65,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,56700.00,661.05,725.70,651.95,718.05,719.20,718.05,53.00,1064.68,12.89,6090.00,735.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,53900.00,-,-,-,1131.35,-,383.00,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,59500.00,-,-,-,4068.05,-,2849.30,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,50800.00,-,-,-,393.45,-,60.05,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,50900.00,-,-,-,83.50,83.50,64.45,-,-,-,35.00,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,55200.00,-,-,-,1622.15,-,695.35,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,55400.00,-,-,-,434.85,434.85,756.25,-,-,-,560.00,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,60100.00,-,-,-,4503.25,-,3286.85,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,57100.00,819.10,899.00,819.10,876.50,875.55,876.50,137.00,2778.98,41.04,4690.00,-70.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,52200.00,-,-,-,658.50,-,150.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,59300.00,-,-,-,3928.20,-,2710.75,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,57000.00,740.00,855.00,740.00,833.20,834.05,833.20,2064.00,41758.67,581.87,117740.00,-1960.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,53500.00,112.95,132.00,112.10,123.40,127.10,123.40,374.00,7018.82,15.67,55265.00,8225.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,PE,61200.00,-,-,-,5342.85,-,4149.75,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,57600.00,-,-,-,1973.80,-,1941.60,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,57400.00,-,-,-,1879.75,-,1842.65,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,56900.00,-,-,-,1656.90,-,1608.45,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,62400.00,-,-,-,5018.10,-,5172.85,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,58800.00,-,-,-,2596.45,-,2601.40,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,59500.00,-,-,-,3005.10,-,3035.90,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,61200.00,-,-,-,4126.75,-,4231.65,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,52300.00,-,-,-,376.40,-,313.35,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,57900.00,-,-,-,2119.90,-,2096.20,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,55000.00,418.00,460.00,409.60,441.20,450.00,441.20,90.00,1746.15,13.65,20930.00,1925.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,58200.00,-,-,-,1614.35,1614.35,2257.75,-,-,-,175.00,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,52900.00,-,-,-,474.10,-,405.80,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,59700.00,-,-,-,3127.75,-,3166.45,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,54700.00,-,-,-,883.50,-,807.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,56200.00,-,-,-,1374.35,-,1313.55,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,57700.00,-,-,-,2021.90,-,1992.35,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,59000.00,1959.95,1999.90,1936.05,1941.30,1941.30,2721.95,19.00,405.42,13.07,420.00,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,52400.00,-,-,-,391.50,-,327.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,54600.00,-,-,-,856.00,-,782.00,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,59400.00,-,-,-,2944.70,-,2971.70,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,62500.00,-,-,-,5095.55,-,5254.65,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,57300.00,1100.00,1100.00,1100.00,1100.00,1100.00,1794.25,1.00,20.44,0.39,210.00,-35.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,56100.00,-,-,-,1336.75,-,1274.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,60700.00,-,-,-,3778.80,-,3859.05,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,59200.00,-,-,-,2825.95,-,2845.40,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,55800.00,-,-,-,1228.10,-,1162.10,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,54000.00,285.00,308.95,271.10,293.00,296.00,293.00,454.00,8626.66,46.06,68865.00,7600.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,60400.00,-,-,-,3577.05,-,3644.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,56500.00,800.00,850.00,785.70,819.35,819.35,819.35,22.00,441.27,6.22,5775.00,-35.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,45000.00,-,-,-,495.00,-,2.95,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,53300.00,-,-,-,549.15,-,478.15,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,53700.00,-,-,-,632.75,-,559.75,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,53100.00,-,-,-,510.60,-,440.85,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,60800.00,-,-,-,3847.25,-,3931.75,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,61100.00,-,-,-,4056.00,-,4156.40,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,56600.00,-,-,-,1531.65,-,1477.35,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,52000.00,-,-,-,333.75,-,273.75,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,55900.00,-,-,-,1263.65,-,1198.80,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,55700.00,-,-,-,1193.25,-,1126.15,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,55500.00,515.80,576.60,515.75,564.00,564.00,564.00,38.00,745.41,7.26,20565.00,-805.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,64000.00,-,-,-,6309.75,-,6531.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,54800.00,-,-,-,909.40,-,836.10,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,53000.00,-,-,-,492.10,-,423.05,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,58300.00,-,-,-,2324.80,-,2313.15,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,61900.00,-,-,-,4639.90,-,4770.85,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,58700.00,-,-,-,2540.75,-,2542.25,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,53600.00,-,-,-,611.00,-,538.45,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,57200.00,-,-,-,1788.50,-,1746.60,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,51500.00,-,-,-,135.00,135.00,216.60,-,-,-,840.00,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,64500.00,-,-,-,8176.50,-,6974.95,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,40500.00,-,-,-,145.70,-,0.05,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,56400.00,-,-,-,1451.60,-,1393.90,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,61300.00,-,-,-,4198.05,-,4307.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,50000.00,-,-,-,74.95,74.95,99.80,-,-,-,770.00,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,62100.00,-,-,-,4790.70,-,4930.20,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,61000.00,-,-,-,3985.85,-,4081.70,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,58900.00,-,-,-,2652.80,-,2661.30,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,52200.00,-,-,-,361.75,-,299.70,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,59900.00,-,-,-,3253.00,-,3299.70,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,54100.00,-,-,-,382.80,382.80,651.25,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,63500.00,-,-,-,5894.75,-,6096.30,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,55400.00,-,-,-,600.00,600.00,1022.80,-,-,-,105.00,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,61700.00,-,-,-,4491.15,-,4613.55,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,54900.00,-,-,-,938.35,-,865.40,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,57500.00,1140.05,1250.00,1140.05,1250.00,1250.00,1250.00,14.00,287.78,6.03,2835.00,-385.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,53500.00,-,-,-,589.85,-,517.75,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,50500.00,-,-,-,173.80,-,130.85,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,53800.00,-,-,-,655.00,-,581.70,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,59600.00,-,-,-,3066.10,-,3100.80,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,53200.00,-,-,-,529.60,-,459.20,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,61800.00,-,-,-,4565.25,-,4691.95,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,57000.00,940.05,1040.00,938.45,1021.40,1018.25,1021.40,211.00,4282.96,73.51,21210.00,3815.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,56800.00,-,-,-,942.50,942.50,1564.00,-,-,-,35.00,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,62200.00,-,-,-,4866.85,-,5010.60,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,52600.00,-,-,-,423.10,-,357.30,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,53900.00,-,-,-,677.85,-,604.25,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,60900.00,-,-,-,3916.25,-,4005.10,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,60300.00,-,-,-,3511.00,-,3574.20,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,58500.00,-,-,-,4588.85,-,2426.20,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,43500.00,-,-,-,341.50,-,0.75,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,48000.00,50.80,55.00,47.20,50.35,51.00,50.35,32.00,538.17,0.57,70635.00,315.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,54500.00,-,-,-,829.10,-,755.00,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,42000.00,-,-,-,227.50,-,0.15,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,58600.00,-,-,-,2485.75,-,2483.85,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,61400.00,-,-,-,4269.85,-,4381.55,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,58400.00,-,-,-,2377.75,-,2369.30,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,58100.00,-,-,-,2220.95,-,2203.10,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,51000.00,90.00,98.55,89.40,94.85,94.70,94.85,43.00,768.95,1.40,67535.00,490.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,46500.00,-,-,-,36.95,37.95,10.10,-,-,-,560.00,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,60000.00,-,-,-,5391.60,-,3367.35,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,60500.00,-,-,-,3643.70,-,3715.35,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,61600.00,-,-,-,4415.15,-,4535.70,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,65000.00,-,-,-,7166.20,-,7425.70,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,51800.00,-,-,-,307.50,-,249.60,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,52700.00,-,-,-,439.60,-,372.95,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,54200.00,-,-,-,749.90,-,675.75,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,52800.00,-,-,-,456.60,-,389.10,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,52100.00,-,-,-,347.55,-,286.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,62000.00,-,-,-,4715.05,-,4850.30,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,55600.00,-,-,-,1159.05,-,1090.95,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,60600.00,-,-,-,3710.95,-,3786.90,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,61500.00,-,-,-,6259.80,-,4458.35,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,51900.00,-,-,-,320.40,-,261.45,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,53400.00,-,-,-,569.25,-,497.65,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,56000.00,638.00,700.00,638.00,685.70,687.00,685.70,37.00,733.92,8.72,9205.00,455.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,49500.00,57.00,62.75,56.00,62.30,62.75,62.30,8.00,138.76,0.16,46255.00,70.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,52500.00,155.00,160.90,146.15,157.30,157.80,157.30,55.00,1013.58,2.96,83605.00,385.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,55100.00,-,-,-,998.15,-,926.20,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,60200.00,-,-,-,3445.60,-,3504.60,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,59800.00,-,-,-,3190.05,-,3232.70,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,56300.00,-,-,-,1412.65,-,1353.30,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,59300.00,-,-,-,2885.00,-,2908.20,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,54300.00,-,-,-,777.15,-,703.00,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,59100.00,-,-,-,2767.55,-,2783.30,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,58000.00,1405.00,1519.90,1390.00,1499.20,1519.90,1499.20,41.00,853.05,20.75,6125.00,560.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,56700.00,-,-,-,1134.60,1134.60,1520.30,-,-,-,35.00,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,60100.00,-,-,-,3380.75,-,3435.65,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,63000.00,-,-,-,7189.60,-,5670.35,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,62300.00,-,-,-,4941.10,-,5091.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,54400.00,-,-,-,802.80,-,728.65,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,55300.00,-,-,-,1060.55,-,989.85,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,55200.00,-,-,-,1029.00,-,957.65,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,57800.00,-,-,-,2070.65,-,2043.85,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,PE,57100.00,-,-,-,1743.95,-,1699.80,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,57000.00,1125.00,1203.65,1120.00,1197.95,1198.00,1197.95,138.00,2809.96,56.86,140735.00,-210.00,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,60000.00,-,-,-,6948.85,-,3712.80,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,43500.00,-,-,-,156.00,156.00,22.80,-,-,-,485.00,-,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,61500.00,-,-,-,7946.20,-,4640.60,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,49500.00,-,-,-,1863.85,-,305.25,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,52500.00,330.00,337.00,330.00,334.50,333.00,334.50,12.00,221.90,1.40,7175.00,140.00,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,55500.00,770.00,800.00,768.80,786.40,786.40,786.40,8.00,157.60,2.20,18270.00,105.00,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,51000.00,225.00,225.00,214.50,221.00,221.00,496.80,8.00,143.42,0.62,7770.00,75.00,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,58500.00,-,-,-,6011.10,-,2894.05,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,63000.00,-,-,-,9000.95,-,5668.00,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,54000.00,480.00,508.00,475.00,495.15,500.00,495.15,69.00,1316.05,11.95,30520.00,2170.00,56956.00
BANKNIFTY,10-Jul-2025,24-Dec-2025,PE,64500.00,-,-,-,10102.45,-,6784.95,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,26-Mar-2026,PE,58500.00,-,-,-,5653.00,-,3168.50,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,26-Mar-2026,PE,60000.00,-,-,-,6586.10,-,3919.10,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,26-Mar-2026,PE,61500.00,-,-,-,7582.50,-,4758.20,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,26-Mar-2026,PE,55500.00,-,-,-,3997.45,-,1941.60,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,26-Mar-2026,PE,51000.00,-,-,-,2095.50,-,765.45,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,26-Mar-2026,PE,54000.00,-,-,-,3283.70,-,1467.25,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,26-Mar-2026,PE,64500.00,-,-,-,9743.75,-,6680.30,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,26-Mar-2026,PE,52500.00,-,-,-,2649.35,-,1075.95,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,26-Mar-2026,PE,63000.00,-,-,-,8639.55,-,5680.70,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,26-Mar-2026,PE,57000.00,-,-,-,4788.50,-,2508.95,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,26-Mar-2026,PE,49500.00,-,-,-,1623.60,-,526.00,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,30-Jun-2026,PE,57000.00,-,-,-,2736.20,-,2725.00,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,30-Jun-2026,PE,63000.00,-,-,-,5604.50,-,5671.85,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,30-Jun-2026,PE,60000.00,-,-,-,4027.20,-,4049.35,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,30-Jun-2026,PE,64500.00,-,-,-,6493.65,-,6586.95,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,30-Jun-2026,PE,52500.00,-,-,-,1348.15,-,1313.00,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,30-Jun-2026,PE,49500.00,-,-,-,752.60,-,717.10,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,30-Jun-2026,PE,61500.00,-,-,-,4781.20,-,4824.70,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,30-Jun-2026,PE,55500.00,-,-,-,2200.65,-,2178.05,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,30-Jun-2026,PE,51000.00,-,-,-,1019.00,-,982.40,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,30-Jun-2026,PE,58500.00,-,-,-,3345.20,-,3349.00,-,-,-,-,-,56956.00
BANKNIFTY,10-Jul-2025,30-Jun-2026,PE,54000.00,-,-,-,1740.25,-,1709.55,-,-,-,-,-,56956.00
BANKNIFTY,11-Jul-2025,31-Jul-2025,PE,57900.00,1127.95,1317.00,1040.55,1230.90,1240.70,1230.90,765.00,15824.94,322.21,60305.00,-10360.00,56754.70
BANKNIFTY,11-Jul-2025,31-Jul-2025,PE,61400.00,-,-,-,5776.10,-,4493.45,-,-,-,-,-,56754.70
BANKNIFTY,11-Jul-2025,31-Jul-2025,PE,60700.00,-,-,-,5227.00,-,3835.45,-,-,-,-,-,56754.70
BANKNIFTY,11-Jul-2025,31-Jul-2025,PE,58300.00,1321.00,1594.75,1321.00,1516.15,1552.65,1516.15,114.00,2385.23,59.06,8190.00,-665.00,56754.70
