Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,49900.00,-,-,-,6552.25,-,7237.25,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,60500.00,15.50,20.05,13.35,14.10,13.80,14.10,14541.00,307986.50,80.83,228130.00,1680.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,57200.00,500.15,662.20,489.90,581.10,588.95,581.10,63816.00,1290621.48,13025.16,450555.00,34720.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,61200.00,9.30,11.90,7.35,8.05,7.75,8.05,1476.00,31620.64,4.72,22085.00,6055.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,49300.00,-,-,-,7065.90,-,7835.55,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,54400.00,-,-,-,2965.80,2965.80,2861.70,-,-,-,385.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,53500.00,3561.60,3782.25,3561.60,3782.25,3782.25,3690.05,4.00,80.11,5.21,49070.00,-70.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,58000.00,230.00,313.95,211.95,256.85,259.00,256.85,73088.00,1490388.89,6702.49,976220.00,-35105.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,61800.00,6.60,8.80,5.50,6.15,6.25,6.15,1234.00,26694.55,3.13,22610.00,-2800.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,50600.00,-,-,-,6265.00,6265.00,6539.55,-,-,-,70.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,52200.00,-,-,-,4580.00,4580.00,4951.35,-,-,-,35.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,58500.00,121.70,180.00,117.50,143.30,142.80,143.30,42861.00,879771.66,2192.69,644245.00,120750.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,50400.00,-,-,-,6300.00,6300.00,6738.85,-,-,-,350.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,64000.00,5.15,5.50,4.20,4.60,4.20,4.60,4111.00,92093.68,7.28,233485.00,-5740.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,50300.00,-,-,-,5585.85,5585.85,6838.50,-,-,-,35.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,46500.00,-,-,-,9613.05,-,10628.20,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,51700.00,-,-,-,5617.90,5617.90,5445.75,-,-,-,140.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,51100.00,-,-,-,5700.00,5700.00,6041.75,-,-,-,210.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,56700.00,767.60,970.00,753.00,873.10,878.65,873.10,25110.00,505742.02,7434.07,86555.00,-78820.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,50100.00,-,-,-,6384.25,-,7037.85,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,53900.00,3400.00,3400.00,3255.00,3255.00,3255.00,3315.30,6.00,120.18,6.99,420.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,52700.00,-,-,-,4040.60,4040.60,4460.75,-,-,-,175.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,52900.00,-,-,-,3633.50,3633.50,4266.05,-,-,-,70.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,54100.00,-,-,-,2824.00,2824.00,3131.65,-,-,-,245.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,61600.00,6.95,9.75,6.15,6.90,6.60,6.90,527.00,11363.57,1.45,5635.00,-3115.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,55500.00,1758.55,1916.75,1654.50,1826.90,1835.00,1826.90,1351.00,27086.68,843.51,59115.00,-770.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,55900.00,1351.05,1558.20,1327.25,1493.30,1491.10,1493.30,143.00,2867.70,69.91,11445.00,665.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,55300.00,2040.35,2094.10,1915.00,1992.25,1992.25,1992.25,5.00,100.30,3.53,4515.00,35.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,55600.00,1658.25,1812.20,1584.85,1738.45,1745.15,1738.45,85.00,1705.88,51.78,8050.00,-140.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,64500.00,4.70,5.00,3.70,4.35,3.80,4.35,6628.00,149637.76,10.66,405195.00,-4375.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,48900.00,-,-,-,7415.85,-,8234.50,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,56600.00,874.85,1040.45,811.00,939.95,946.10,939.95,9967.00,200609.32,3163.05,60130.00,-21945.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,49000.00,8025.00,8151.00,8025.00,8151.00,8151.00,8134.75,3.00,59.92,8.47,33670.00,35.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,55400.00,1902.00,1979.90,1893.50,1979.90,1979.90,2025.70,18.00,361.13,12.11,2940.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,62100.00,7.25,9.80,4.75,5.60,5.30,5.60,643.00,13977.23,1.62,7700.00,805.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,54900.00,-,-,-,2222.10,2222.10,2429.85,-,-,-,245.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,52400.00,-,-,-,4369.95,4369.95,4754.55,-,-,-,210.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,51400.00,-,-,-,5500.00,5500.00,5743.45,-,-,-,70.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,58400.00,150.00,202.50,133.05,160.90,163.25,160.90,8864.00,181689.35,509.19,91385.00,12530.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,56400.00,1016.05,1187.40,948.10,1088.70,1094.10,1088.70,2930.00,58901.62,1063.42,62930.00,26635.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,48500.00,-,-,-,8450.00,8450.00,8633.45,-,-,-,1225.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,59000.00,67.50,99.00,64.05,75.65,77.00,75.65,47666.00,985615.84,1312.94,925400.00,-148295.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,56100.00,1223.05,1417.25,1160.00,1329.20,1321.50,1329.20,1140.00,22884.98,501.08,44450.00,22295.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,49400.00,-,-,-,6979.35,-,7735.85,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,58900.00,80.65,111.55,73.20,86.85,86.00,86.85,9147.00,188858.28,292.87,90195.00,20300.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,57000.00,594.45,776.40,584.00,685.30,691.35,685.30,168773.00,3407363.06,40341.71,1234870.00,-49000.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,61100.00,8.85,12.60,8.20,8.85,8.70,8.85,666.00,14244.82,2.41,15330.00,3780.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,62200.00,6.70,9.05,5.10,5.65,5.30,5.65,242.00,5268.92,0.58,3710.00,105.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,59900.00,26.25,35.45,23.90,25.85,25.45,25.85,7145.00,149865.02,70.10,58765.00,3220.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,59400.00,42.95,61.50,40.50,45.95,45.55,45.95,9282.00,193138.14,165.36,84665.00,23765.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,59500.00,40.85,53.95,35.50,39.85,40.00,39.85,31780.00,662295.19,476.69,705250.00,1015.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,49500.00,7570.00,7726.70,7570.00,7661.80,7726.70,7661.80,9.00,179.99,24.06,6125.00,245.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,49600.00,-,-,-,6807.30,-,7536.40,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,52100.00,-,-,-,4680.00,4680.00,5050.00,-,-,-,315.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,56200.00,1135.00,1330.25,1088.95,1241.75,1249.40,1241.75,444.00,8922.50,189.02,11585.00,-1715.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,57800.00,300.00,381.95,265.85,319.30,323.00,319.30,15574.00,316824.02,1762.00,144095.00,-12985.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,49800.00,-,-,-,6636.85,-,7336.95,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,50200.00,-,-,-,5723.70,5723.70,6938.15,-,-,-,35.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,65000.00,4.95,4.95,3.20,4.05,3.85,4.05,9180.00,208859.44,14.44,352940.00,-7035.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,59100.00,63.75,91.65,57.15,67.60,67.00,67.60,5151.00,106678.25,129.81,68495.00,-4375.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,61300.00,7.10,11.30,7.10,7.75,7.75,7.75,546.00,11716.20,1.77,15295.00,-2240.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,49100.00,-,-,-,7240.20,-,8035.05,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,59800.00,31.75,39.15,26.35,28.75,28.95,28.75,4482.00,93857.60,49.34,76580.00,1190.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,50500.00,6740.00,6740.00,6665.25,6665.25,6665.25,6639.20,2.00,40.04,4.69,8645.00,-35.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,54600.00,-,-,-,2705.00,2705.00,2686.05,-,-,-,1365.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,46000.00,11020.00,11249.75,11020.00,11100.00,11100.00,11126.90,9.00,179.90,35.00,73815.00,-175.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,57500.00,376.65,509.50,359.20,434.55,441.30,434.55,74106.00,1502759.81,11376.56,996590.00,-61600.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,63000.00,6.50,6.65,4.30,5.20,4.75,5.20,9155.00,201887.15,19.40,347340.00,5390.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,50800.00,6450.00,6450.00,6450.00,6450.00,6450.00,6340.35,1.00,20.04,2.26,315.00,-35.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,49700.00,-,-,-,6721.90,-,7436.70,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,60900.00,10.00,14.50,9.45,9.85,9.45,9.85,773.00,16479.61,3.12,23485.00,1575.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,58200.00,191.95,251.00,168.85,205.35,207.05,205.35,13356.00,273056.88,995.16,123935.00,15260.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,62300.00,7.35,8.70,5.05,5.35,5.60,5.35,142.00,3096.64,0.33,3500.00,35.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,51500.00,5740.00,5740.00,5740.00,5740.00,5740.00,5740.00,15.00,300.51,30.14,10395.00,-525.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,54700.00,-,-,-,2400.00,2400.00,2599.60,-,-,-,490.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,61000.00,9.45,12.95,8.10,8.75,8.45,8.75,33924.00,724398.92,121.52,903245.00,71750.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,47500.00,-,-,-,9600.00,9600.00,9630.80,-,-,-,35.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,53600.00,-,-,-,3265.00,3265.00,3595.55,-,-,-,385.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,51800.00,-,-,-,5000.00,5000.00,5346.65,-,-,-,280.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,61500.00,7.60,9.85,6.15,6.80,6.20,6.80,8500.00,182986.42,23.92,297500.00,-15785.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,60600.00,13.70,18.10,12.15,12.80,12.25,12.80,1208.00,25627.68,6.00,22505.00,-3920.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,48000.00,-,-,-,8928.00,8931.00,9132.10,-,-,-,14840.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,52600.00,-,-,-,4699.20,4699.20,4558.45,-,-,-,35.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,54200.00,-,-,-,3323.70,3323.70,3040.90,-,-,-,280.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,60300.00,18.75,23.70,16.00,17.10,16.65,17.10,2590.00,54679.90,17.95,44590.00,15190.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,62400.00,6.15,7.40,4.70,5.35,4.70,5.35,744.00,16250.58,1.62,15645.00,70.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,53400.00,-,-,-,3485.00,3485.00,3785.05,-,-,-,175.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,58100.00,213.80,280.35,189.60,228.20,231.00,228.20,12990.00,265220.06,1068.41,100660.00,18725.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,60000.00,20.05,32.25,20.00,23.50,23.05,23.50,41267.00,866984.93,377.93,1161230.00,56420.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,48800.00,-,-,-,7504.20,-,8334.25,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,54000.00,3100.00,3300.00,3040.00,3219.85,3240.20,3219.85,298.00,5965.42,333.22,109200.00,-8050.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,57700.00,326.85,422.30,296.10,354.20,360.00,354.20,13535.00,275035.48,1696.16,168455.00,-4410.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,56500.00,899.00,1109.90,878.70,1010.90,1011.05,1010.90,21396.00,430482.90,7377.00,311290.00,-37765.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,48700.00,-,-,-,7592.90,-,8433.95,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,51900.00,-,-,-,4291.90,4291.90,5247.65,-,-,-,315.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,50000.00,7030.00,7250.00,7000.00,7199.20,7230.60,7199.20,79.00,1580.42,197.92,118860.00,-2555.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,57600.00,365.90,464.10,328.95,394.00,395.10,394.00,20800.00,422237.10,2909.10,155260.00,-2275.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,58700.00,101.05,141.85,92.15,111.20,114.10,111.20,10198.00,209931.54,413.63,101080.00,35.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,57900.00,254.00,346.95,237.80,286.30,288.65,286.30,13728.00,279577.96,1380.04,94990.00,-13335.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,50700.00,-,-,-,6050.00,6050.00,6439.95,-,-,-,350.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,55000.00,2149.50,2375.00,2090.00,2295.55,2289.95,2295.55,1955.00,39193.11,1559.36,125055.00,-38325.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,57100.00,540.00,719.00,536.40,632.40,638.25,632.40,71668.00,1448285.31,16000.33,310205.00,88060.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,55100.00,2343.10,2343.10,2091.05,2091.05,2091.05,2264.55,4.00,80.22,3.08,770.00,-35.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,57400.00,423.30,557.05,403.65,481.30,487.25,481.30,27903.00,565301.12,4729.85,256725.00,-4200.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,54300.00,2865.00,2865.00,2865.00,2865.00,2865.00,2950.90,2.00,40.02,2.01,210.00,-70.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,53200.00,-,-,-,3665.00,3665.00,3976.35,-,-,-,350.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,59700.00,32.95,43.85,29.30,32.55,32.75,32.55,4846.00,101315.77,58.60,116095.00,11515.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,52500.00,4697.00,4697.00,4697.00,4697.00,4697.00,4656.40,1.00,20.02,1.64,11095.00,-35.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,61400.00,6.70,10.70,6.65,7.45,7.40,7.45,609.00,13089.17,1.76,11795.00,1225.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,53000.00,4060.00,4265.00,4049.40,4155.00,4155.00,4169.15,90.00,1801.50,132.00,103285.00,-1925.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,60700.00,12.70,16.75,10.75,11.70,11.65,11.70,1816.00,38589.43,8.51,64960.00,2905.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,54800.00,-,-,-,2201.00,2201.00,2514.20,-,-,-,3640.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,56300.00,1088.55,1257.75,1020.00,1163.15,1171.00,1163.15,871.00,17502.65,339.60,14700.00,-8365.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,55700.00,1524.45,1749.50,1510.65,1689.40,1689.40,1689.40,34.00,682.32,19.49,3745.00,-35.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,49200.00,-,-,-,7152.85,-,7935.30,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,58300.00,159.05,225.50,149.80,182.50,182.20,182.50,8587.00,175779.75,562.02,80885.00,-9660.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,61700.00,8.10,9.35,5.75,6.50,6.55,6.50,378.00,8163.92,1.01,6930.00,875.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,63500.00,5.60,6.10,4.40,4.85,4.45,4.85,2046.00,45476.34,3.99,103600.00,-1330.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,62500.00,6.55,7.25,4.50,5.40,4.70,5.40,5664.00,123912.41,12.41,130375.00,-2310.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,58800.00,90.00,125.75,82.00,98.30,97.85,98.30,10148.00,209210.96,365.12,95760.00,2170.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,52000.00,5041.80,5250.00,5041.80,5192.65,5220.00,5192.65,27.00,540.08,48.68,125055.00,-350.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,56000.00,1290.00,1499.95,1234.50,1393.25,1395.90,1393.25,10023.00,201203.57,4752.77,1376760.00,-7105.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,62000.00,7.35,8.40,2.05,5.50,5.45,5.50,17986.00,390337.16,40.96,430535.00,-103670.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,59300.00,52.05,69.25,45.00,52.15,52.65,52.15,6422.00,133411.32,122.71,61565.00,1610.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,53800.00,-,-,-,3640.80,3640.80,3408.15,-,-,-,350.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,52800.00,-,-,-,3900.00,3900.00,4363.25,-,-,-,105.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,55800.00,1450.00,1673.90,1399.45,1569.65,1602.00,1569.65,49.00,983.79,26.82,7000.00,-630.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,47000.00,-,-,-,9962.95,9930.25,10129.50,-,-,-,8610.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,58600.00,123.90,159.50,104.50,126.80,126.10,126.80,9313.00,191441.15,431.52,84980.00,13860.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,52300.00,-,-,-,4941.60,4941.60,4852.85,-,-,-,105.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,60800.00,11.95,15.80,10.45,10.80,10.45,10.80,1042.00,22178.39,4.63,31360.00,2765.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,48600.00,-,-,-,7681.90,-,8533.70,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,57300.00,455.65,607.95,446.65,528.05,534.00,528.05,37978.00,768746.29,7097.50,308245.00,-4725.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,54500.00,2605.75,2820.00,2569.05,2768.45,2770.00,2768.45,48.00,961.56,45.96,24745.00,-175.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,51600.00,-,-,-,5180.00,5180.00,5544.90,-,-,-,105.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,53100.00,3950.00,4100.95,3950.00,4080.00,4080.00,4072.55,17.00,340.18,24.24,875.00,560.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,53700.00,-,-,-,3600.00,3600.00,3501.55,-,-,-,700.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,51000.00,6300.00,6300.00,6140.00,6187.50,6187.50,6187.50,8.00,160.15,17.35,71260.00,-280.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,61900.00,8.25,9.00,5.20,5.80,6.20,5.80,284.00,6153.51,0.65,5530.00,140.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,51200.00,-,-,-,5500.00,5500.00,5942.25,-,-,-,140.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,56900.00,654.95,839.75,638.00,744.10,755.00,744.10,57648.00,1162742.72,14682.80,189350.00,11760.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,55200.00,1965.05,2198.80,1965.05,2198.80,2198.80,2183.65,6.00,120.23,4.31,2135.00,-175.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,59200.00,53.95,78.60,50.50,59.20,59.80,59.20,7002.00,145234.39,152.95,79415.00,-28980.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,50900.00,-,-,-,6270.00,6270.00,6240.75,-,-,-,315.00,-,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,59600.00,37.40,48.95,32.30,36.20,36.05,36.20,4399.00,91822.18,59.04,60725.00,17010.00,57006.65
BANKNIFTY,15-Jul-2025,31-Jul-2025,CE,60100.00,20.25,29.00,19.65,20.85,20.45,20.85,3470.00,73020.27,28.82,45255.00,-5705.00,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,57800.00,709.85,802.50,689.95,744.70,758.50,744.70,303.00,6204.35,74.66,6300.00,1050.00,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,57100.00,1039.00,1175.90,1006.35,1103.40,1111.45,1103.40,167.00,3402.12,64.62,5600.00,840.00,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,53700.00,-,-,-,3791.10,-,3990.65,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,60400.00,-,-,-,199.05,199.05,489.55,-,-,-,1295.00,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,54000.00,3300.00,3611.30,3300.00,3502.00,3524.95,3502.00,119.00,2394.44,145.34,11900.00,2870.00,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,59100.00,-,-,-,1204.15,-,828.70,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,48500.00,-,-,-,7984.20,-,8867.00,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,62500.00,-,-,-,350.40,350.40,183.40,-,-,-,70.00,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,61800.00,-,-,-,582.55,-,259.05,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,52800.00,-,-,-,4417.30,-,4765.15,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,59800.00,-,-,-,1006.90,-,628.45,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,57700.00,727.20,854.00,727.20,799.75,800.00,799.75,38.00,778.04,10.63,7000.00,665.00,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,60600.00,-,-,-,817.05,-,449.00,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,65000.00,15.00,15.95,13.00,14.05,13.00,14.05,173.00,3936.60,0.85,7315.00,1785.00,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,49500.00,-,-,-,7085.30,-,7883.15,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,57600.00,763.45,913.25,760.95,858.40,865.75,858.40,52.00,1063.51,15.19,4900.00,455.00,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,60900.00,-,-,-,237.40,237.40,393.25,-,-,-,35.00,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,59000.00,337.20,393.80,312.30,343.50,350.00,343.50,3705.00,76963.30,455.05,177695.00,-13930.00,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,61200.00,-,-,-,690.70,-,343.30,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,59200.00,-,-,-,1174.25,-,797.45,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,49000.00,-,-,-,7530.85,-,8374.15,-,-,-,-,-,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,CE,52900.00,-,-,-,4345.35,-,4676.75,-,-,-,-,-,57006.65
