Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,19-Mar-2025,24-Apr-2025,49800.00,50185.00,49732.35,50152.55,50164.00,50152.55,19897.00,298686.68,998730.00,110190.00,49702.60
BANKNIFTY,19-Mar-2025,29-May-2025,49851.25,50324.00,49851.25,50271.10,50280.10,50271.10,11924.00,179572.91,738630.00,13080.00,49702.60
BANKNIFTY,20-Mar-2025,27-Mar-2025,50000.05,50174.10,49830.00,50097.10,50075.00,50097.10,37176.00,557793.37,2764680.00,-173580.00,50062.85
BANKNIFTY,20-Mar-2025,24-Apr-2025,50349.80,50484.90,50176.00,50426.20,50416.15,50426.20,14339.00,216566.11,1013340.00,14610.00,50062.85
BANKNIFTY,20-Mar-2025,29-May-2025,50400.05,50630.00,50330.00,50557.25,50550.00,50557.25,3800.00,57540.24,756210.00,17580.00,50062.85
BANKNIFTY,21-Mar-2025,27-Mar-2025,50010.30,50630.00,49980.00,50593.75,50609.00,50593.75,44481.00,672826.93,2491440.00,-273240.00,50593.55
BANKNIFTY,21-Mar-2025,24-Apr-2025,50309.75,50980.60,50309.75,50943.70,50967.00,50943.70,15697.00,239040.59,1122030.00,108690.00,50593.55
BANKNIFTY,21-Mar-2025,29-May-2025,50442.80,51120.00,50442.80,51071.55,51109.85,51071.55,4413.00,67415.07,776550.00,20340.00,50593.55
BANKNIFTY,24-Mar-2025,27-Mar-2025,51001.25,51839.40,50800.00,51753.90,51825.85,51753.90,59458.00,918134.07,2114370.00,-377070.00,51704.95
BANKNIFTY,24-Mar-2025,24-Apr-2025,51009.00,52150.20,51009.00,52058.45,52147.35,52058.45,32534.00,505951.16,1436700.00,314670.00,51704.95
BANKNIFTY,24-Mar-2025,29-May-2025,51200.00,52281.20,51200.00,52189.05,52280.00,52189.05,8087.00,126115.32,787620.00,11070.00,51704.95
BANKNIFTY,25-Mar-2025,27-Mar-2025,51950.10,52050.00,51567.00,51665.20,51581.90,51665.20,53731.00,834983.23,1734690.00,-379680.00,51607.95
BANKNIFTY,25-Mar-2025,24-Apr-2025,52294.70,52350.00,51875.00,51984.75,51890.00,51984.75,34188.00,534279.90,1831560.00,394860.00,51607.95
BANKNIFTY,25-Mar-2025,29-May-2025,52360.15,52450.00,52011.15,52110.75,52011.15,52110.75,4602.00,72105.24,787620.00,-,51607.95
BANKNIFTY,26-Mar-2025,27-Mar-2025,51649.85,51958.85,51161.00,51273.45,51285.10,51273.45,51389.00,794150.73,1346280.00,-388410.00,51209.00
BANKNIFTY,26-Mar-2025,24-Apr-2025,51621.05,52223.85,51505.00,51602.85,51590.00,51602.85,38060.00,591999.46,2247300.00,415740.00,51209.00
BANKNIFTY,26-Mar-2025,29-May-2025,52110.75,52350.00,51671.30,51753.05,51724.55,51753.05,8808.00,137132.91,785940.00,-1680.00,51209.00
BANKNIFTY,27-Mar-2025,27-Mar-2025,51160.00,51701.90,51068.10,51591.90,51585.90,51575.85,34550.00,534438.33,1056210.00,-290070.00,51575.85
BANKNIFTY,27-Mar-2025,24-Apr-2025,51495.05,51970.00,51418.35,51907.60,51965.00,51907.60,45963.00,714831.51,2733780.00,486480.00,51575.85
BANKNIFTY,27-Mar-2025,29-May-2025,51668.50,52118.70,51567.40,52054.70,52085.05,52054.70,4715.00,73510.48,798600.00,12660.00,51575.85
BANKNIFTY,28-Mar-2025,24-Apr-2025,52050.00,52125.00,51631.05,51840.85,51840.00,51840.85,54247.00,844071.01,2692290.00,-41490.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,52100.05,52265.50,51800.00,51995.25,52010.00,51995.25,4278.00,66757.84,806070.00,7470.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,52259.25,52549.95,52145.00,52310.35,52348.90,52310.35,735.00,11543.62,9750.00,9750.00,-
